RH,SawyerW,None,ExterQual,diff_col_powered,BrDale,BsmtFullBath,CemntBd,Stucco,Stucco,CollgCr,SFoyer,C (all),Basment,Other,BsmtFinType1,OldTown,2ndFlrSF,KitchenQual,RM,BrkTil,Timber,YearBuilt,1Story,NPkVill,WoodDeckSF,Attchd,SWISU,HdBoard,HdBoard,PConc,Mansard,Flat,AsphShn,LotFrontage,RL,Detchd,ImStucc,ImStucc,CulDSac,CarPort,OpenPorchSF,Gambrel,Wd Shng,YrSold,MasVnrArea,Crawfor,TotalBsmtSF,MSSubClass,Gable,NridgHt,Blueste,IDOTRR,AsbShng,AsbShng,Wd Sdng,Wd Sdng,Shed,2Story,GarageFinish,LotArea,BrkCmn,MeadowV,MoSold,Blmngtn,Somerst,LotShape,NAmes,BsmtQual,Gilbert,NWAmes,FR3,BuiltIn,Plywood,Plywood,BedroomAbvGr,Inside,BrkComm,diff_col,Mitchel,OverallCond,Hip,YearRemodAdd,StoneBr,WdShing,2Types,HeatingQC,NoRidge,Stone,Stone,Stone,Stone,2.5Unf,2.5Fin,1.5Unf,Sawyer,BsmtExposure,Fireplaces,Brk Cmn,Wood,SLvl,BrkFace,BrkFace,BrkFace,FR2,GrLivArea,OverallQual,FullBath,CmentBd,Veenker,BsmtUnfSF,ClearCr,BsmtFinSF1,VinylSd,VinylSd,BrkSide,GarageCars,HalfBath,CBlock,Corner,FV,Edwards,1.5Fin,MetalSd,MetalSd,SalePrice
0.0,0.0,1.0,3,0.06209763664610634,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.6000000000000014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3459119496855346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7268703824127871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.609131352805548,0.0,0.0,0.9090909090909091,0.0,0.0,3,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2562002424401272,0.0,0.5714285714285714,1.0,0.13333333333333286,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.438971149662267,0.5,0.3333333333333333,0.0,0.0,0.2564212328767123,0.0,0.2929203539823009,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5265122919394543
0.0,0.0,1.0,3,0.06386522642677395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.7076923076923087,1.0,0.0,0.796478561037839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140399164971346,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6160288381842112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7135555137163703,0.0,0.0,0.2727272727272727,0.0,0.0,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3746355207548407,0.0,0.4285714285714285,1.0,0.36666666666666714,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6169999602352012,0.25,0.3333333333333333,0.0,0.0,0.11301369863013698,0.0,0.2654867256637168,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.39502740016583493
0.0,0.0,1.0,3,0.0569469558744778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,1.0,0.0,0.0,0.3461538461538467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19496855345911954,0.0,1.0,0.0,0.0,0.0,0.0,0.5259385962743064,0.0,0.0,0.75,0.0,0.0,0.5860520281484669,0.17640792302609598,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.49044863969052965,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1618451659404384,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5727790011821537,0.25,0.3333333333333333,0.0,0.0,0.26883561643835613,0.0,0.06725663716814159,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3685043560306398
0.0,0.0,0.0,3,0.06850814927365985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.4556900726392252,2,0.0,0.0,0.0,0.6615384615384627,0.0,0.0,0.6904089455761859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42138364779874216,1.0,0.0,0.0,0.0,0.0,0.0,0.6958378467004466,0.0,0.0,0.0,0.8241789808136317,0.0,0.6357085832047003,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.7476114332968704,0.0,0.0,0.36363636363636365,0.0,0.0,3,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4226321134881893,0.0,0.5714285714285714,0.0,0.2666666666666657,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.234193662423129,0.625,0.6666666666666666,0.0,0.0,0.2050513698630137,0.0,0.19690265486725664,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6390010437889408
0.0,0.0,0.0,2,0.03198696168801307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.9615384615384617,1.0,0.0,0.683255517105897,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13836477987421383,1.0,0.0,0.0,0.0,0.0,0.0,0.4688706764150116,0.0,0.0,0.75,0.35700898094481287,0.0,0.6985762550027306,0.7932362460935591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27984562275831504,0.0,0.0,0.7272727272727273,1.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.06165842151819942,0.0,0.4285714285714285,0.0,0.93333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7396823810966898,0.625,0.6666666666666666,0.0,0.0,0.4833047945205479,0.0,0.007079646017699115,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205477873373114
0.0,0.0,0.0,2,0.06217050257075039,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,1.0,0.9461538461538463,0.0,0.0,0.7522875197629515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32704402515723274,1.0,0.0,0.0,0.0,0.0,0.0,0.5188953726348419,0.0,0.0,0.25,0.8754691586122685,0.0,0.6173826870487911,0.6114488105161677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6248474416498175,0.0,0.0,0.36363636363636365,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2715984667300069,0.0,0.4285714285714285,0.0,0.8833333333333329,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7369621372686401,0.625,0.6666666666666666,0.0,0.0,0.0351027397260274,0.0,0.347787610619469,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5747141660414643
0.0,0.0,1.0,2,0.06010910556627137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.28861985472154966,0,0.0,1.0,0.0,0.3461538461538467,0.0,0.0,0.6391918830392445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21383647798742142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.6444594917114186,0.40190365620490787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0.5379693503364731,0.0,0.0,0.8181818181818182,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.19539363758477218,0.0,0.7142857142857143,0.0,0.9500000000000028,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20009943437464386,0.625,0.6666666666666666,0.0,0.0,0.40753424657534243,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6054300996528088
0.0,0.0,0.0,2,0.062182303551466506,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.9692307692307693,1.0,0.0,0.855365057392577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4025157232704403,1.0,0.0,0.0,0.0,1.0,0.0,0.6506808771845022,0.0,0.0,0.0,0.868150998895939,0.0,0.8074865346247693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6435815250994184,0.0,0.0,0.36363636363636365,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2909936768993874,0.0,0.4285714285714285,1.0,0.93333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41782086423647496,0.75,0.6666666666666666,0.0,0.0,0.18835616438356162,0.0,0.5398230088495575,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248332147217313
0.0,0.0,1.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,1.0,0.6538461538461551,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113207547169812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.8814300364591214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.4545454545454545,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.4285714285714285,1.0,0.25,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0542296161647902,0.625,0.6666666666666666,0.0,0.0,0.03424657534246575,0.0,0.5469026548672566,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133157461593852
0.0,0.0,1.0,2,0.06846663762466661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.4430992736077482,2,0.0,0.0,1.0,0.9384615384615387,0.0,0.0,0.727304637455874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4025157232704403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6490422952262875,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.7474131406035442,0.0,0.0,0.2727272727272727,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4223372538741278,0.0,0.4285714285714285,0.0,0.8666666666666671,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518265239264087,0.75,0.6666666666666666,0.0,0.0,0.4139554794520548,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6018856662730325
0.0,0.0,1.0,3,0.060433335153659284,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,1.0,0.0,0.453846153846154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18238993710691828,1.0,0.0,0.0,0.0,0.0,0.0,0.26634712992371384,0.0,0.0,0.5,0.0,0.0,0.6562290924933656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5446146241413636,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.20050453756183867,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9304573453388396,0.375,0.3333333333333333,0.0,0.0,0.059931506849315065,0.0,0.3765486725663717,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4153040269663899
0.0,1.0,0.0,2,0.062181891819062314,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.4295399515738499,2,0.0,0.0,0.0,0.8692307692307697,0.0,0.0,0.7485628662872484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37106918238993714,1.0,0.0,0.0,0.0,0.0,0.0,0.746505642602139,0.0,0.0,1.0,0.7915392378448494,0.0,0.6731827318089336,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6359954796651417,0.0,0.0,0.4545454545454545,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.28299970514038597,0.0,0.4285714285714285,0.0,0.7333333333333343,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9180996231876755,0.625,0.6666666666666666,0.0,0.0,0.12842465753424656,0.0,0.33185840707964603,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6539050664338744
0.0,0.0,0.0,3,0.06219581248678136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.6461538461538474,1.0,0.0,0.7476168747820979,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3140399164971346,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6382800729790455,0.0,0.8192605877016979,0.6641768366181373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6568717623296605,0.0,0.0,0.9090909090909091,0.0,0.0,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30547456016774244,0.0,0.2857142857142857,0.0,0.23333333333333428,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5429560185540102,0.375,0.6666666666666666,0.0,0.0,0.6095890410958904,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41820891961297413
0.0,0.0,1.0,3,0.062181629872443744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.25084745762711863,3,1.0,0.0,0.0,0.3461538461538467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22641509433962267,0.0,1.0,0.0,0.0,0.0,0.0,0.8528222277171461,0.0,0.0,0.0,0.0,0.0,0.5484202331174781,0.5517639646215531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.6349868009936324,0.0,0.0,0.7272727272727273,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.28195131540150054,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2776407984968942,0.25,0.3333333333333333,0.0,0.0,0.2936643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3816193655746214
0.0,0.0,1.0,3,0.059795688919773854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.3525423728813559,3,0.0,0.0,0.0,0.46923076923076934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20125786163522016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.6337989481299751,0.5825887557974152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5320585566052154,0.0,0.0,0.6363636363636364,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.1909379811945091,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914225017199455,0.625,0.6666666666666666,0.0,0.0,0.23715753424657532,0.0,0.16106194690265485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5286176718073037
0.0,0.0,1.0,3,0.06218747887174778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,3,0.0,1.0,0.0,0.430769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886792452830189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6770658197484005,0.40190365620490787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6526036212399782,0.0,0.0,0.1818181818181818,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.300756806342758,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781390527018716,0.5,0.3333333333333333,0.0,0.0,0.4554794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.40643930483391166
0.0,0.0,0.0,2,0.08157986554814561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.5404358353510896,2,0.0,0.0,0.0,0.8538461538461544,0.0,0.0,0.7183293339556983,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.628930817610063,1.0,0.0,0.0,0.0,0.0,0.0,0.7312773635964501,0.0,0.0,0.0,0.8120986767134517,0.0,0.7330823336773444,0.48300348686233785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.7860899932320757,0.0,0.0,0.2727272727272727,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4835370048815648,0.0,0.4285714285714285,1.0,0.7000000000000028,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5889802499042665,0.75,0.6666666666666666,0.0,0.0,0.5513698630136986,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6872436094460754
0.0,0.0,1.0,3,0.0344833250913122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.3302663438256659,3,1.0,0.0,0.0,0.5076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24528301886792456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5330760093710574,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.2985362776153182,0.0,0.0,0.7272727272727273,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0680798086688727,0.0,0.8571428571428571,0.0,0.7000000000000028,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768033673157937,0.625,0.3333333333333333,0.0,0.0,0.27868150684931503,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461633714550862
0.0,0.0,1.0,3,0.05941771432841672,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,0.0,3,0.0,0.0,0.0,0.76923076923077,0.0,0.0,0.826063192424438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704402515723271,1.0,1.0,0.0,0.0,0.0,0.0,0.6690876939101916,0.0,0.0,1.0,0.0,0.0,0.6748532081656724,0.6641768366181373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5254519012628065,0.0,0.0,0.4545454545454545,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1860564164728238,0.0,0.4285714285714285,0.0,0.5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.991811967012549,0.5,0.0,0.0,0.0,0.0,0.0,0.4672566371681416,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48384969166689906
0.0,0.0,1.0,3,0.055280187738342104,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.5846153846153861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6394909713934855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.471226092937699,0.0,0.0,0.36363636363636365,0.0,0.0,3,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.14965763522589526,0.0,0.7142857142857143,0.0,0.8333333333333357,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.367643375839116,0.375,0.3333333333333333,0.0,0.0,0.1917808219178082,0.0,0.10973451327433628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44598429099182013
0.0,0.0,0.0,3,0.06196004955752254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.42518159806295397,2,0.0,0.0,0.0,0.907692307692308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30817610062893086,1.0,0.0,0.0,0.0,0.0,0.0,0.7209951268931581,0.0,0.0,1.0,0.6841862102502498,0.0,0.5949338023535633,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5961784801200696,0.0,0.0,0.4545454545454545,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.24407823608426438,0.0,0.4285714285714285,0.0,0.7999999999999972,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45885776355565494,0.5,0.6666666666666666,0.0,0.0,0.12799657534246575,0.0,0.2234513274336283,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977896861578165
0.0,0.0,0.0,2,0.06144483094092339,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.976923076923077,1.0,0.0,0.7326498811015901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24528301886792456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.761485036726032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5716126063588525,0.0,0.0,0.8181818181818182,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.2224224355404122,0.0,0.5714285714285714,0.0,0.9500000000000028,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07108508011297286,0.75,0.6666666666666666,0.0,0.0,0.20291095890410957,0.0,0.41814159292035397,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8285774519476767
0.0,1.0,1.0,3,0.061356591455292216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.76923076923077,1.0,0.0,0.6505857471358779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18238993710691828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6353911724426702,0.7932362460935591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5686212874766134,0.0,0.0,0.36363636363636365,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.21989974773121912,0.0,0.4285714285714285,0.0,0.5,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.411216219534414,0.5,0.6666666666666666,0.0,0.0,0.11172945205479451,0.0,0.24026548672566372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48145087888000404
